cik	year	cat
1000621	2001	308
1000621	2001	53
1000621	2001	54
1000621	2001	55
1000621	2001	56
1000621	2001	57
1000621	2001	58
1000621	2001	59
1000621	2001	394
1000621	2001	62
1000621	2001	565
1000621	2001	64
1000621	2001	581
1000621	2001	481
1000621	2001	73
1000621	2001	331
1000621	2001	594
1000621	2001	355
1000621	2001	356
1000621	2001	357
1000621	2001	873
1000621	2001	364
1000621	2001	621
1000621	2001	366
1000621	2001	61
1000621	2001	371
1000621	2001	631
1000621	2001	633
1000621	2001	382
1000621	2001	641
1000621	2001	138
1000621	2001	153
1000621	2001	367
1000621	2001	421
1000621	2001	284
1000621	2001	208
1000621	2001	736
1000621	2001	737
1000621	2001	483
1000621	2001	495
1000621	2001	504
1000621	2001	506
1000623	2001	15
1000623	2001	20
1000623	2001	533
1000623	2001	23
1000623	2001	25
1000623	2001	26
1000623	2001	541
1000623	2001	30
1000623	2001	32
1000623	2001	33
1000623	2001	34
1000623	2001	35
1000623	2001	37
1000623	2001	39
1000623	2001	45
1000623	2001	50
1000623	2001	51
1000623	2001	308
1000623	2001	54
1000623	2001	55
1000623	2001	57
1000623	2001	394
1000623	2001	565
1000623	2001	331
1000623	2001	355
1000623	2001	356
1000623	2001	364
1000623	2001	366
1000623	2001	371
1000623	2001	631
1000623	2001	633
1000623	2001	382
1000623	2001	138
1000623	2001	153
1000623	2001	367
1000623	2001	284
1000623	2001	451
1000623	2001	208
1000623	2001	736
1000623	2001	483
1000623	2001	495
1000623	2001	504
1000623	2001	506
1000654	2001	15
1000654	2001	23
1000654	2001	25
1000654	2001	26
1000654	2001	30
1000654	2001	32
1000654	2001	33
1000654	2001	34
1000654	2001	35
1000654	2001	36
1000654	2001	37
1000654	2001	38
1000654	2001	39
1000654	2001	42
1000654	2001	45
1000654	2001	50
1000654	2001	51
1000654	2001	308
1000654	2001	54
1000654	2001	55
1000654	2001	57
1000654	2001	394
1000654	2001	565
1000654	2001	64
1000654	2001	481
1000654	2001	73
1000654	2001	331
1000654	2001	80
1000654	2001	87
1000654	2001	355
1000654	2001	356
1000654	2001	357
1000654	2001	873
1000654	2001	364
1000654	2001	366
1000654	2001	61
1000654	2001	371
1000654	2001	631
1000654	2001	382
1000654	2001	384
1000654	2001	641
1000654	2001	138
1000654	2001	153
1000654	2001	367
1000654	2001	421
1000654	2001	284
1000654	2001	736
1000654	2001	737
1000654	2001	495
1000654	2001	504
1000654	2001	506
1000681	2001	10
1000681	2001	13
1000681	2001	15
1000681	2001	23
1000681	2001	25
1000681	2001	541
1000681	2001	799
1000681	2001	42
1000681	2001	44
1000681	2001	45
1000681	2001	48
1000681	2001	51
1000681	2001	53
1000681	2001	54
1000681	2001	55
1000681	2001	57
1000681	2001	58
1000681	2001	59
1000681	2001	394
1000681	2001	62
1000681	2001	565
1000681	2001	64
1000681	2001	65
1000681	2001	67
1000681	2001	581
1000681	2001	481
1000681	2001	79
1000681	2001	80
1000681	2001	594
1000681	2001	602
1000681	2001	356
1000681	2001	874
1000681	2001	621
1000681	2001	61
1000681	2001	371
1000681	2001	631
1000681	2001	633
1000681	2001	63
1000681	2001	641
1000681	2001	131
1000681	2001	138
1000681	2001	153
1000681	2001	421
1000681	2001	679
1000681	2001	284
1000681	2001	451
1000681	2001	208
1000681	2001	736
1000681	2001	738
1000681	2001	483
1000681	2001	495
1000681	2001	504
1000681	2001	506
1000683	2001	15
1000683	2001	23
1000683	2001	25
1000683	2001	26
1000683	2001	27
1000683	2001	32
1000683	2001	33
1000683	2001	34
1000683	2001	35
1000683	2001	36
1000683	2001	37
1000683	2001	38
1000683	2001	39
1000683	2001	48
1000683	2001	50
1000683	2001	51
1000683	2001	308
1000683	2001	54
1000683	2001	55
1000683	2001	57
1000683	2001	394
1000683	2001	565
1000683	2001	481
1000683	2001	73
1000683	2001	355
1000683	2001	356
1000683	2001	357
1000683	2001	873
1000683	2001	364
1000683	2001	366
1000683	2001	371
1000683	2001	631
1000683	2001	382
1000683	2001	384
1000683	2001	641
1000683	2001	153
1000683	2001	367
1000683	2001	421
1000683	2001	284
1000683	2001	208
1000683	2001	736
1000683	2001	737
1000683	2001	738
1000683	2001	483
1000683	2001	495
1000683	2001	504
1000683	2001	506
1000686	2001	10
1000686	2001	13
1000686	2001	15
1000686	2001	23
1000686	2001	25
1000686	2001	26
1000686	2001	28
1000686	2001	541
1000686	2001	30
1000686	2001	799
1000686	2001	32
1000686	2001	34
1000686	2001	35
1000686	2001	36
1000686	2001	37
1000686	2001	38
1000686	2001	39
1000686	2001	42
1000686	2001	45
1000686	2001	48
1000686	2001	49
1000686	2001	50
1000686	2001	51
1000686	2001	308
1000686	2001	54
1000686	2001	55
1000686	2001	56
1000686	2001	57
1000686	2001	58
1000686	2001	394
1000686	2001	62
1000686	2001	565
1000686	2001	64
1000686	2001	67
1000686	2001	581
1000686	2001	481
1000686	2001	73
1000686	2001	331
1000686	2001	80
1000686	2001	594
1000686	2001	87
1000686	2001	355
1000686	2001	356
1000686	2001	357
1000686	2001	873
1000686	2001	874
1000686	2001	364
1000686	2001	621
1000686	2001	366
1000686	2001	61
1000686	2001	371
1000686	2001	631
1000686	2001	633
1000686	2001	63
1000686	2001	382
1000686	2001	384
1000686	2001	641
1000686	2001	131
1000686	2001	138
1000686	2001	153
1000686	2001	367
1000686	2001	283
1000686	2001	421
1000686	2001	679
1000686	2001	284
1000686	2001	451
1000686	2001	208
1000686	2001	736
1000686	2001	737
1000686	2001	738
1000686	2001	483
1000686	2001	495
1000686	2001	504
1000686	2001	506
1000688	2001	10
1000688	2001	13
1000688	2001	15
1000688	2001	23
1000688	2001	28
1000688	2001	541
1000688	2001	30
1000688	2001	799
1000688	2001	32
1000688	2001	33
1000688	2001	34
1000688	2001	35
1000688	2001	36
1000688	2001	38
1000688	2001	39
1000688	2001	45
1000688	2001	48
1000688	2001	51
1000688	2001	308
1000688	2001	54
1000688	2001	55
1000688	2001	57
1000688	2001	58
1000688	2001	59
1000688	2001	394
1000688	2001	62
1000688	2001	64
1000688	2001	65
1000688	2001	67
1000688	2001	581
1000688	2001	481
1000688	2001	73
1000688	2001	79
1000688	2001	80
1000688	2001	87
1000688	2001	355
1000688	2001	356
1000688	2001	357
1000688	2001	873
1000688	2001	874
1000688	2001	364
1000688	2001	621
1000688	2001	366
1000688	2001	61
1000688	2001	371
1000688	2001	631
1000688	2001	633
1000688	2001	63
1000688	2001	382
1000688	2001	384
1000688	2001	641
1000688	2001	131
1000688	2001	138
1000688	2001	153
1000688	2001	367
1000688	2001	283
1000688	2001	421
1000688	2001	679
1000688	2001	284
1000688	2001	451
1000688	2001	208
1000688	2001	736
1000688	2001	737
1000688	2001	483
1000688	2001	495
1000688	2001	504
1000688	2001	506
1000693	2001	10
1000693	2001	15
1000693	2001	541
1000693	2001	799
1000693	2001	32
1000693	2001	44
1000693	2001	45
1000693	2001	51
1000693	2001	54
1000693	2001	55
1000693	2001	57
1000693	2001	58
1000693	2001	394
1000693	2001	62
1000693	2001	64
1000693	2001	67
1000693	2001	581
1000693	2001	481
1000693	2001	80
1000693	2001	594
1000693	2001	87
1000693	2001	356
1000693	2001	873
1000693	2001	874
1000693	2001	621
1000693	2001	61
1000693	2001	371
1000693	2001	631
1000693	2001	63
1000693	2001	641
1000693	2001	153
1000693	2001	421
1000693	2001	679
1000693	2001	284
1000693	2001	451
1000693	2001	736
1000693	2001	738
1000693	2001	483
1000693	2001	495
1000693	2001	504
1000693	2001	506
1000694	2001	10
1000694	2001	15
1000694	2001	533
1000694	2001	23
1000694	2001	28
1000694	2001	32
1000694	2001	33
1000694	2001	34
1000694	2001	35
1000694	2001	36
1000694	2001	37
1000694	2001	38
1000694	2001	39
1000694	2001	42
1000694	2001	51
1000694	2001	308
1000694	2001	53
1000694	2001	55
1000694	2001	62
1000694	2001	565
1000694	2001	64
1000694	2001	481
1000694	2001	73
1000694	2001	331
1000694	2001	79
1000694	2001	80
1000694	2001	594
1000694	2001	87
1000694	2001	355
1000694	2001	357
1000694	2001	873
1000694	2001	364
1000694	2001	621
1000694	2001	366
1000694	2001	61
1000694	2001	371
1000694	2001	382
1000694	2001	384
1000694	2001	641
1000694	2001	131
1000694	2001	153
1000694	2001	367
1000694	2001	283
1000694	2001	421
1000694	2001	679
1000694	2001	737
1000694	2001	483
1000694	2001	495
1000694	2001	504
1000694	2001	506
1000695	2001	10
1000695	2001	15
1000695	2001	533
1000695	2001	23
1000695	2001	27
1000695	2001	28
1000695	2001	799
1000695	2001	32
1000695	2001	33
1000695	2001	34
1000695	2001	35
1000695	2001	36
1000695	2001	37
1000695	2001	38
1000695	2001	39
1000695	2001	42
1000695	2001	44
1000695	2001	48
1000695	2001	51
1000695	2001	308
1000695	2001	53
1000695	2001	55
1000695	2001	56
1000695	2001	59
1000695	2001	62
1000695	2001	565
1000695	2001	64
1000695	2001	481
1000695	2001	73
1000695	2001	331
1000695	2001	79
1000695	2001	80
1000695	2001	594
1000695	2001	87
1000695	2001	355
1000695	2001	357
1000695	2001	364
1000695	2001	621
1000695	2001	366
1000695	2001	61
1000695	2001	371
1000695	2001	382
1000695	2001	384
1000695	2001	641
1000695	2001	131
1000695	2001	153
1000695	2001	367
1000695	2001	283
1000695	2001	421
1000695	2001	679
1000695	2001	737
1000695	2001	738
1000695	2001	483
1000695	2001	495
1000695	2001	504
1000695	2001	506
1000697	2001	15
1000697	2001	23
1000697	2001	25
1000697	2001	26
1000697	2001	28
1000697	2001	30
1000697	2001	32
1000697	2001	33
1000697	2001	34
1000697	2001	35
1000697	2001	36
1000697	2001	37
1000697	2001	38
1000697	2001	39
1000697	2001	42
1000697	2001	50
1000697	2001	51
1000697	2001	308
1000697	2001	54
1000697	2001	55
1000697	2001	57
1000697	2001	394
1000697	2001	565
1000697	2001	64
1000697	2001	73
1000697	2001	331
1000697	2001	80
1000697	2001	87
1000697	2001	355
1000697	2001	356
1000697	2001	357
1000697	2001	873
1000697	2001	364
1000697	2001	621
1000697	2001	366
1000697	2001	371
1000697	2001	631
1000697	2001	633
1000697	2001	382
1000697	2001	384
1000697	2001	641
1000697	2001	153
1000697	2001	367
1000697	2001	283
1000697	2001	421
1000697	2001	284
1000697	2001	208
1000697	2001	736
1000697	2001	737
1000697	2001	495
1000697	2001	504
1000697	2001	506
1000736	2001	10
1000736	2001	15
1000736	2001	28
1000736	2001	541
1000736	2001	32
1000736	2001	38
1000736	2001	42
1000736	2001	45
1000736	2001	48
1000736	2001	51
1000736	2001	308
1000736	2001	54
1000736	2001	55
1000736	2001	57
1000736	2001	58
1000736	2001	59
1000736	2001	394
1000736	2001	62
1000736	2001	64
1000736	2001	481
1000736	2001	73
1000736	2001	80
1000736	2001	87
1000736	2001	356
1000736	2001	873
1000736	2001	874
1000736	2001	621
1000736	2001	366
1000736	2001	61
1000736	2001	631
1000736	2001	633
1000736	2001	63
1000736	2001	384
1000736	2001	641
1000736	2001	153
1000736	2001	283
1000736	2001	421
1000736	2001	284
1000736	2001	451
1000736	2001	736
1000736	2001	737
1000736	2001	483
1000736	2001	495
1000736	2001	504
1000736	2001	506
1000753	2001	15
1000753	2001	23
1000753	2001	25
1000753	2001	27
1000753	2001	32
1000753	2001	42
1000753	2001	45
1000753	2001	48
1000753	2001	50
1000753	2001	51
1000753	2001	308
1000753	2001	54
1000753	2001	55
1000753	2001	57
1000753	2001	58
1000753	2001	59
1000753	2001	394
1000753	2001	62
1000753	2001	565
1000753	2001	64
1000753	2001	581
1000753	2001	481
1000753	2001	73
1000753	2001	331
1000753	2001	80
1000753	2001	594
1000753	2001	87
1000753	2001	356
1000753	2001	357
1000753	2001	873
1000753	2001	874
1000753	2001	621
1000753	2001	366
1000753	2001	61
1000753	2001	371
1000753	2001	631
1000753	2001	633
1000753	2001	63
1000753	2001	382
1000753	2001	641
1000753	2001	153
1000753	2001	367
1000753	2001	421
1000753	2001	284
1000753	2001	451
1000753	2001	736
1000753	2001	737
1000753	2001	738
1000753	2001	483
1000753	2001	495
1000753	2001	504
1000753	2001	506
1000779	2001	10
1000779	2001	13
1000779	2001	15
1000779	2001	533
1000779	2001	23
1000779	2001	27
1000779	2001	799
1000779	2001	32
1000779	2001	34
1000779	2001	36
1000779	2001	37
1000779	2001	39
1000779	2001	42
1000779	2001	44
1000779	2001	48
1000779	2001	49
1000779	2001	51
1000779	2001	308
1000779	2001	53
1000779	2001	55
1000779	2001	59
1000779	2001	62
1000779	2001	565
1000779	2001	64
1000779	2001	67
1000779	2001	481
1000779	2001	73
1000779	2001	331
1000779	2001	79
1000779	2001	80
1000779	2001	594
1000779	2001	87
1000779	2001	355
1000779	2001	357
1000779	2001	364
1000779	2001	621
1000779	2001	366
1000779	2001	61
1000779	2001	371
1000779	2001	382
1000779	2001	641
1000779	2001	131
1000779	2001	153
1000779	2001	367
1000779	2001	283
1000779	2001	421
1000779	2001	679
1000779	2001	737
1000779	2001	738
1000779	2001	483
1000779	2001	492
1000779	2001	495
1000779	2001	504
1000779	2001	506
1000787	2001	15
1000787	2001	23
1000787	2001	25
1000787	2001	26
1000787	2001	30
1000787	2001	32
1000787	2001	33
1000787	2001	34
1000787	2001	35
1000787	2001	36
1000787	2001	37
1000787	2001	38
1000787	2001	39
1000787	2001	42
1000787	2001	48
1000787	2001	50
1000787	2001	51
1000787	2001	308
1000787	2001	55
1000787	2001	56
1000787	2001	57
1000787	2001	394
1000787	2001	62
1000787	2001	565
1000787	2001	64
1000787	2001	481
1000787	2001	73
1000787	2001	331
1000787	2001	87
1000787	2001	355
1000787	2001	356
1000787	2001	357
1000787	2001	873
1000787	2001	874
1000787	2001	364
1000787	2001	621
1000787	2001	366
1000787	2001	371
1000787	2001	631
1000787	2001	382
1000787	2001	384
1000787	2001	641
1000787	2001	153
1000787	2001	367
1000787	2001	283
1000787	2001	421
1000787	2001	284
1000787	2001	736
1000787	2001	737
1000787	2001	738
1000787	2001	483
1000787	2001	495
1000787	2001	504
1000787	2001	506
1000823	2001	10
1000823	2001	13
1000823	2001	15
1000823	2001	23
1000823	2001	541
1000823	2001	799
1000823	2001	32
1000823	2001	33
1000823	2001	44
1000823	2001	45
1000823	2001	48
1000823	2001	49
1000823	2001	51
1000823	2001	308
1000823	2001	54
1000823	2001	57
1000823	2001	58
1000823	2001	59
1000823	2001	60
1000823	2001	394
1000823	2001	62
1000823	2001	64
1000823	2001	65
1000823	2001	67
1000823	2001	581
1000823	2001	481
1000823	2001	79
1000823	2001	80
1000823	2001	594
1000823	2001	602
1000823	2001	603
1000823	2001	874
1000823	2001	364
1000823	2001	621
1000823	2001	61
1000823	2001	371
1000823	2001	631
1000823	2001	633
1000823	2001	63
1000823	2001	641
1000823	2001	131
1000823	2001	138
1000823	2001	153
1000823	2001	421
1000823	2001	679
1000823	2001	284
1000823	2001	451
1000823	2001	208
1000823	2001	736
1000823	2001	483
1000823	2001	495
1000823	2001	506
1000876	2001	10
1000876	2001	15
1000876	2001	533
1000876	2001	23
1000876	2001	27
1000876	2001	799
1000876	2001	36
1000876	2001	39
1000876	2001	42
1000876	2001	44
1000876	2001	48
1000876	2001	51
1000876	2001	308
1000876	2001	53
1000876	2001	55
1000876	2001	56
1000876	2001	59
1000876	2001	62
1000876	2001	565
1000876	2001	64
1000876	2001	481
1000876	2001	73
1000876	2001	331
1000876	2001	79
1000876	2001	80
1000876	2001	594
1000876	2001	87
1000876	2001	355
1000876	2001	357
1000876	2001	364
1000876	2001	621
1000876	2001	366
1000876	2001	61
1000876	2001	371
1000876	2001	382
1000876	2001	641
1000876	2001	131
1000876	2001	153
1000876	2001	367
1000876	2001	421
1000876	2001	679
1000876	2001	737
1000876	2001	483
1000876	2001	495
1000876	2001	504
1000876	2001	506
1000897	2001	20
1000897	2001	533
1000897	2001	23
1000897	2001	25
1000897	2001	26
1000897	2001	28
1000897	2001	541
1000897	2001	30
1000897	2001	32
1000897	2001	34
1000897	2001	35
1000897	2001	36
1000897	2001	37
1000897	2001	39
1000897	2001	45
1000897	2001	50
1000897	2001	51
1000897	2001	308
1000897	2001	53
1000897	2001	54
1000897	2001	55
1000897	2001	56
1000897	2001	57
1000897	2001	58
1000897	2001	59
1000897	2001	394
1000897	2001	565
1000897	2001	64
1000897	2001	581
1000897	2001	481
1000897	2001	594
1000897	2001	355
1000897	2001	356
1000897	2001	357
1000897	2001	873
1000897	2001	364
1000897	2001	366
1000897	2001	371
1000897	2001	631
1000897	2001	633
1000897	2001	63
1000897	2001	382
1000897	2001	384
1000897	2001	641
1000897	2001	153
1000897	2001	367
1000897	2001	284
1000897	2001	208
1000897	2001	736
1000897	2001	495
1000897	2001	504
1000897	2001	506
1001039	2001	15
1001039	2001	533
1001039	2001	23
1001039	2001	25
1001039	2001	27
1001039	2001	799
1001039	2001	39
1001039	2001	44
1001039	2001	45
1001039	2001	48
1001039	2001	50
1001039	2001	51
1001039	2001	308
1001039	2001	53
1001039	2001	54
1001039	2001	56
1001039	2001	57
1001039	2001	59
1001039	2001	394
1001039	2001	565
1001039	2001	581
1001039	2001	481
1001039	2001	79
1001039	2001	594
1001039	2001	364
1001039	2001	366
1001039	2001	371
1001039	2001	641
1001039	2001	153
1001039	2001	284
1001039	2001	208
1001039	2001	736
1001039	2001	738
1001039	2001	483
1001039	2001	495
1001039	2001	504
1001039	2001	506
1001082	2001	10
1001082	2001	15
1001082	2001	533
1001082	2001	23
1001082	2001	27
1001082	2001	799
1001082	2001	32
1001082	2001	34
1001082	2001	36
1001082	2001	37
1001082	2001	39
1001082	2001	42
1001082	2001	44
1001082	2001	48
1001082	2001	51
1001082	2001	308
1001082	2001	53
1001082	2001	55
1001082	2001	59
1001082	2001	62
1001082	2001	565
1001082	2001	64
1001082	2001	481
1001082	2001	73
1001082	2001	331
1001082	2001	79
1001082	2001	80
1001082	2001	594
1001082	2001	87
1001082	2001	355
1001082	2001	357
1001082	2001	364
1001082	2001	621
1001082	2001	366
1001082	2001	61
1001082	2001	371
1001082	2001	382
1001082	2001	641
1001082	2001	131
1001082	2001	153
1001082	2001	367
1001082	2001	421
1001082	2001	679
1001082	2001	737
1001082	2001	738
1001082	2001	483
1001082	2001	492
1001082	2001	495
1001082	2001	504
1001082	2001	506
1001109	2001	15
1001109	2001	25
1001109	2001	32
1001109	2001	48
1001109	2001	51
1001109	2001	55
1001109	2001	57
1001109	2001	394
1001109	2001	62
1001109	2001	64
1001109	2001	481
1001109	2001	80
1001109	2001	594
1001109	2001	87
1001109	2001	356
1001109	2001	873
1001109	2001	874
1001109	2001	621
1001109	2001	61
1001109	2001	631
1001109	2001	633
1001109	2001	63
1001109	2001	641
1001109	2001	153
1001109	2001	421
1001109	2001	679
1001109	2001	284
1001109	2001	451
1001109	2001	736
1001109	2001	738
1001109	2001	483
1001109	2001	495
1001109	2001	504
1001109	2001	506
1001111	2001	10
1001111	2001	15
1001111	2001	23
1001111	2001	25
1001111	2001	26
1001111	2001	28
1001111	2001	541
1001111	2001	30
1001111	2001	32
1001111	2001	34
1001111	2001	35
1001111	2001	36
1001111	2001	37
1001111	2001	39
1001111	2001	45
1001111	2001	50
1001111	2001	51
1001111	2001	308
1001111	2001	53
1001111	2001	54
1001111	2001	55
1001111	2001	56
1001111	2001	57
1001111	2001	58
1001111	2001	59
1001111	2001	394
1001111	2001	62
1001111	2001	565
1001111	2001	64
1001111	2001	581
1001111	2001	481
1001111	2001	73
1001111	2001	80
1001111	2001	594
1001111	2001	87
1001111	2001	355
1001111	2001	356
1001111	2001	357
1001111	2001	873
1001111	2001	874
1001111	2001	364
1001111	2001	621
1001111	2001	366
1001111	2001	61
1001111	2001	371
1001111	2001	631
1001111	2001	633
1001111	2001	63
1001111	2001	382
1001111	2001	384
1001111	2001	641
1001111	2001	153
1001111	2001	367
1001111	2001	283
1001111	2001	284
1001111	2001	208
1001111	2001	736
1001111	2001	737
1001111	2001	483
1001111	2001	495
1001111	2001	504
1001111	2001	506
1001113	2001	15
1001113	2001	23
1001113	2001	25
1001113	2001	26
1001113	2001	27
1001113	2001	33
1001113	2001	34
1001113	2001	35
1001113	2001	36
1001113	2001	37
1001113	2001	38
1001113	2001	39
1001113	2001	42
1001113	2001	48
1001113	2001	50
1001113	2001	51
1001113	2001	308
1001113	2001	54
1001113	2001	55
1001113	2001	56
1001113	2001	57
1001113	2001	394
1001113	2001	62
1001113	2001	565
1001113	2001	64
1001113	2001	481
1001113	2001	73
1001113	2001	80
1001113	2001	594
1001113	2001	87
1001113	2001	355
1001113	2001	356
1001113	2001	357
1001113	2001	873
1001113	2001	874
1001113	2001	364
1001113	2001	621
1001113	2001	366
1001113	2001	61
1001113	2001	371
1001113	2001	631
1001113	2001	633
1001113	2001	382
1001113	2001	384
1001113	2001	641
1001113	2001	153
1001113	2001	367
1001113	2001	421
1001113	2001	284
1001113	2001	736
1001113	2001	737
1001113	2001	738
1001113	2001	483
1001113	2001	495
1001113	2001	504
1001113	2001	506
