gvkey	year	sics13	sid
15319	2010	517	5
15319	2010	291	6
15319	2010	132	11
15319	2010	131	12
15320	1996	153	2
15321	1996	491	1
15321	1997	491	1
15321	1998	491	1
15321	1999	491	0
15321	2000	491	0
15321	2001	491	2
15321	2001	491	3
15321	2002	491	2
15321	2002	491	5
15321	2002	491	6
15321	2003	491	2
15321	2003	491	5
15321	2004	491	2
15321	2004	491	6
15321	2005	491	2
15321	2005	491	7
15321	2006	491	2
15321	2006	491	7
15327	1996	359	2
15327	1996	382	3
15327	1996	873	4
15327	1997	359	2
15327	1997	382	3
15327	1998	359	2
15327	1998	382	3
15327	1999	382	3
15327	1999	873	4
15327	2000	359	2
15327	2000	384	3
15327	2000	366	5
15327	2001	359	2
15327	2001	384	3
15327	2002	359	2
15327	2002	384	3
15327	2002	366	5
15327	2003	359	2
15327	2003	366	5
15327	2004	359	2
15327	2004	366	5
15327	2005	359	2
15327	2005	366	5
15327	2006	359	2
15327	2006	366	5
15327	2007	359	2
15327	2007	366	5
15327	2008	359	2
15327	2008	366	5
15327	2009	359	2
15327	2009	366	5
15327	2010	359	2
15327	2010	366	5
15327	2011	359	2
15327	2011	366	5
15327	2012	359	7
15327	2013	359	7
15331	1996	355	1
15331	1997	355	1
15331	1998	355	0
15331	1999	355	0
15331	2000	355	1
15331	2001	355	0
15331	2002	355	0
15331	2003	355	0
15331	2004	355	1
15331	2005	355	0
15331	2006	355	0
15331	2007	355	0
15331	2008	355	1
15331	2009	355	1
15331	2010	355	1
15331	2011	355	1
15331	2012	355	1
15331	2013	355	0
15334	1996	281	2
15334	1996	285	3
15334	1996	282	7
15334	1997	281	2
15334	1997	283	4
15334	1997	282	7
15334	1998	283	4
15334	1998	282	7
15334	1999	281	2
15334	1999	285	3
15334	1999	283	4
15334	2000	281	2
15334	2000	285	3
15334	2000	283	4
15334	2001	281	2
15334	2001	283	4
15334	2002	281	2
15334	2002	283	4
15334	2003	281	2
15334	2003	283	4
15334	2004	281	2
15334	2004	283	4
15334	2005	281	2
15334	2005	285	3
15334	2005	283	11
15334	2005	283	12
15334	2006	281	2
15334	2006	285	3
15334	2006	283	11
15334	2006	283	12
15337	1996	483	1
15337	1997	483	1
15337	1998	483	1
15337	1999	483	2
15337	1999	483	3
15337	1999	272	4
15337	1999	483	5
15337	2000	483	3
15337	2000	272	4
15337	2001	483	3
15337	2001	272	4
15337	2001	737	6
15337	2002	483	3
15337	2002	272	4
15337	2002	737	6
15337	2003	483	2
15337	2003	483	3
15337	2003	272	4
15337	2004	483	2
15337	2004	483	3
15337	2004	272	4
15337	2005	483	2
15337	2005	272	4
15337	2006	483	2
15337	2006	272	4
15337	2007	483	2
15337	2007	272	4
15337	2008	483	2
15337	2008	272	4
15337	2009	483	2
15337	2009	272	4
15337	2010	483	2
15337	2010	272	4
15337	2011	483	2
15337	2011	272	4
15337	2012	483	2
15337	2012	272	4
15337	2013	483	2
15337	2013	272	4
15338	1996	109	0
15338	1997	109	0
15343	1996	335	3
15343	1996	401	4
15343	1997	335	3
15343	1997	401	4
15343	1998	401	4
15343	1998	335	5
15343	1998	335	6
15343	1999	335	5
15343	1999	335	6
15343	2000	335	5
15343	2000	335	6
15343	2001	335	5
15343	2001	335	6
15343	2002	335	5
15343	2002	335	6
15343	2003	335	5
15343	2003	335	6
15343	2004	335	5
15343	2004	335	6
15343	2005	335	5
15343	2005	335	6
15343	2006	335	5
15343	2006	335	6
15343	2007	335	5
15343	2007	335	6
15343	2008	335	5
15343	2008	335	6
15343	2009	335	5
15343	2009	335	6
15343	2010	335	5
15343	2010	335	6
15343	2011	335	5
15343	2011	335	6
15343	2012	335	5
15343	2012	335	6
15343	2013	335	5
15343	2013	335	6
15346	1997	562	1
15346	1998	562	1
15346	1999	562	1
15346	2003	562	1
15346	2004	562	1
15347	1996	355	1
15347	1997	355	1
15347	1998	355	3
15347	1999	355	0
15347	2000	367	4
15347	2001	355	0
15347	2002	355	2
15347	2002	367	4
15347	2003	355	2
15347	2003	367	4
15347	2004	367	4
15347	2004	355	5
15347	2004	355	6
15347	2005	355	5
15347	2005	355	7
15347	2006	355	7
15347	2007	367	4
15347	2007	355	7
15347	2008	355	7
15347	2009	355	7
15347	2010	355	7
15347	2011	355	7
15349	1996	738	2
15349	1996	501	3
15350	1996	679	1
15350	1997	679	1
15350	1998	679	1
15350	1999	679	1
15350	2000	679	1
15350	2001	679	1
15350	2002	679	1
15350	2003	679	1
15350	2004	679	1
15350	2005	679	1
15350	2006	679	1
15350	2007	679	1
15350	2008	679	1
15350	2009	679	1
15350	2010	679	1
15350	2011	679	1
15350	2012	679	1
15350	2013	679	1
15351	1996	509	2
15351	1996	308	3
15351	1996	305	4
15351	1996	308	6
15351	1997	305	4
15351	1997	308	6
15354	1996	357	0
15354	1997	357	1
15354	1998	357	0
15354	1999	357	1
15354	2000	357	0
15354	2001	357	2
15354	2001	366	3
15354	2001	737	4
15354	2001	737	5
15354	2002	357	2
15354	2003	357	2
15354	2004	357	2
15358	1996	871	4
15358	1996	358	6
15358	1997	871	4
15358	1997	358	6
15359	1996	504	1
15359	1997	504	1
15359	1998	504	2
15359	1998	560	3
15359	1999	513	3
15359	2000	513	3
15359	2001	513	3
15359	2002	504	2
15359	2002	513	3
15359	2003	513	3
15359	2004	513	3
15359	2005	504	2
15359	2005	513	3
15359	2006	513	3
15360	1996	533	1
15360	1996	521	2
15360	1997	533	1
15360	1998	521	0
15360	1999	521	0
15360	2000	521	0
15360	2001	521	2
15362	1996	602	0
15362	1997	602	0
15362	1998	602	0
15362	1999	602	0
15362	2000	602	0
15362	2001	602	0
15362	2002	602	0
15362	2003	602	0
15362	2004	602	0
15362	2005	602	0
15362	2006	602	0
15362	2007	602	0
15362	2008	602	0
15362	2009	602	0
15362	2010	602	0
15362	2011	602	0
15362	2012	602	0
15362	2013	602	0
15363	1996	602	0
15363	1997	602	0
15363	1998	602	0
15363	1999	602	0
15363	2000	602	0
15363	2001	602	0
15363	2002	602	0
15363	2003	602	0
15363	2004	602	0
15363	2005	602	0
15363	2006	602	0
15363	2007	602	0
15363	2008	602	0
15363	2009	602	0
15363	2010	602	0
15363	2011	602	0
15363	2012	602	0
15363	2013	602	0
15364	1996	633	1
15364	1997	633	1
15364	1998	633	2
15364	1998	633	3
15364	1999	633	2
15364	2000	633	2
15364	2001	633	4
15364	2001	633	5
15364	2001	633	6
15364	2001	633	7
15364	2002	633	4
15364	2002	633	5
15364	2002	633	6
15364	2002	633	7
15364	2003	633	4
15364	2003	633	5
15364	2003	633	6
15364	2003	633	7
15364	2004	633	4
15364	2004	633	5
15364	2004	633	6
15364	2004	633	7
15364	2005	633	4
15364	2005	633	5
15364	2005	633	6
15364	2005	633	7
15364	2006	633	4
15364	2006	633	6
15364	2006	633	7
15364	2006	633	9
15364	2007	633	4
15364	2007	633	9
15364	2007	633	10
15364	2007	633	11
15364	2008	633	4
15364	2008	633	9
15364	2008	633	11
15364	2008	633	12
15364	2008	633	13
15364	2009	633	4
15364	2009	633	9
15364	2009	633	11
15364	2009	633	12
15364	2009	633	13
15364	2010	633	4
15364	2010	633	9
15364	2010	633	11
15364	2010	633	12
15364	2010	633	13
15364	2011	633	4
15364	2011	633	9
15364	2011	633	11
15364	2011	633	12
15364	2011	633	13
15364	2012	633	9
15364	2012	633	11
15364	2012	633	12
15364	2012	633	13
15364	2013	633	9
15364	2013	633	11
15364	2013	633	12
15364	2013	633	13
15383	1996	441	0
15383	1997	441	1
15383	1998	441	0
15383	1999	441	1
15383	2000	441	1
15383	2001	441	1
15383	2002	441	1
15383	2003	441	1
15383	2004	441	1
15383	2005	441	1
15383	2006	441	1
15396	2013	473	2
15405	1996	621	1
15405	1997	621	1
15406	1996	233	1
15406	1997	233	0
15406	1998	233	1
15406	1999	233	1
15406	2000	233	2
15406	2000	394	3
15406	2001	233	2
15406	2001	394	3
15406	2002	233	2
15406	2002	394	3
15406	2003	233	2
15406	2003	394	3
15406	2004	233	2
15406	2004	394	3
15406	2005	233	5
15406	2006	233	5
15406	2006	221	6
15408	1996	149	1
15408	1997	149	1
15408	1998	149	1
15408	1999	149	1
15409	1996	367	1
15409	1997	737	3
15411	1996	274	2
15411	1996	621	3
15411	1996	737	4
15411	1997	621	3
15411	1997	737	4
15411	1998	621	3
15411	1998	737	4
15411	1998	621	5
15411	1998	615	6
15413	1996	371	1
15414	1996	283	1
15414	1997	283	0
15414	1998	283	0
15414	1999	283	3
15414	1999	283	4
15414	1999	283	5
15414	2000	283	3
15414	2000	283	4
15414	2000	512	5
15414	2001	283	3
15414	2001	283	4
15414	2001	512	5
15414	2002	283	3
15414	2002	283	4
15414	2002	512	5
15414	2003	283	3
15414	2003	283	4
15414	2003	512	5
15414	2004	283	3
15414	2004	283	4
15414	2004	512	5
15414	2005	283	3
15414	2005	283	4
15414	2005	512	5
15414	2006	283	3
15414	2006	283	4
15414	2006	512	5
15414	2007	283	3
15414	2007	283	4
15414	2007	283	5
15414	2008	283	3
15414	2008	283	4
15414	2008	283	5
15414	2009	283	4
15414	2009	283	5
15414	2010	283	3
15414	2010	283	4
15414	2010	283	5
15414	2011	283	7
15414	2011	283	8
15414	2012	283	7
15414	2012	283	8
15414	2013	283	7
15414	2013	283	8
15415	1996	581	1
15415	1997	581	1
15415	1998	581	1
15415	1999	581	1
15416	1996	267	1
15416	1997	267	0
15416	2004	282	2
15416	2004	282	3
15416	2004	282	4
15416	2005	282	2
15416	2005	282	5
15416	2006	282	2
15416	2006	282	5
15416	2007	282	2
15416	2007	282	5
15416	2008	282	2
15416	2008	282	5
15416	2009	282	2
15416	2009	282	5
15416	2010	282	2
15416	2010	282	5
15417	1996	641	1
15417	1997	641	1
15417	1998	641	2
15417	1998	641	3
15417	1998	641	4
15417	1998	641	5
15417	1999	641	3
15417	1999	641	4
15417	1999	641	5
15417	2000	641	3
15417	2000	641	4
15417	2000	641	5
15417	2001	641	2
15417	2001	641	3
15417	2001	641	4
15417	2001	641	5
15417	2002	641	2
15417	2002	641	3
15417	2002	641	4
15417	2002	641	5
15417	2003	641	2
15417	2003	641	3
15417	2003	641	4
15417	2003	641	5
15417	2004	641	3
15417	2004	641	4
15417	2004	641	5
15417	2005	641	2
15417	2005	641	3
15417	2005	641	4
15417	2005	641	5
15417	2006	641	3
15417	2006	641	4
15417	2006	641	5
15417	2007	641	2
15417	2007	641	3
15417	2007	641	4
15417	2007	641	5
15417	2008	641	3
15417	2008	641	4
15417	2008	641	5
15417	2009	641	2
15417	2009	641	3
15417	2009	641	4
15417	2009	641	5
15417	2010	641	2
15417	2010	641	3
15417	2010	641	4
15417	2010	641	5
15417	2011	641	2
15417	2011	641	3
15417	2011	641	4
15417	2011	641	5
15417	2012	641	2
15417	2012	641	3
15417	2012	641	4
15417	2012	641	5
15417	2013	641	2
15417	2013	641	3
15417	2013	641	4
15417	2013	641	5
15420	2013	367	0
15424	1996	541	0
15424	1997	541	0
15424	1998	541	1
15424	1999	541	1
15424	2000	541	1
15424	2001	541	1
15424	2002	541	0
15424	2003	541	1
15426	1996	289	2
15426	1997	289	0
15426	1998	289	2
15428	1996	396	1
15428	1997	396	1
15432	1996	308	1
15432	1997	308	1
15432	1998	308	1
15432	1999	308	1
15442	1996	804	1
15442	1997	804	1
15442	1998	804	2
15442	1998	809	3
15442	1999	804	1
15442	1999	809	3
15442	2000	999	0
15443	1996	495	1
15443	1997	495	1
15443	1998	495	1
15443	1999	495	1
15443	2000	495	1
15444	1996	324	2
15444	1996	503	3
15444	1997	503	3
15444	1998	503	3
15444	1999	324	2
15444	2000	324	2
15444	2001	503	3
15444	2002	324	0
15444	2003	324	4
15444	2003	327	5
15444	2004	324	4
15444	2004	503	6
15444	2005	324	4
15444	2006	324	4
15444	2006	327	5
15444	2007	324	4
15444	2007	327	5
15444	2008	324	4
15444	2008	327	5
15444	2008	503	6
15444	2009	324	10
15444	2009	327	11
15444	2009	503	12
15444	2010	324	7
15444	2010	327	8
15444	2010	503	9
15444	2010	324	10
15444	2010	327	11
15444	2010	503	12
15444	2011	503	9
15444	2011	324	10
15444	2011	327	11
15444	2011	503	12
15444	2012	324	7
15444	2012	327	8
15444	2012	324	10
15444	2012	327	11
15444	2012	503	12
15444	2013	324	7
15444	2013	324	10
15444	2013	327	11
15444	2013	503	12
15446	1996	283	1
15446	1997	283	1
15446	1998	283	1
15446	1999	283	1
15446	2000	283	1
15446	2001	283	1
15446	2002	283	1
15446	2003	283	1
15446	2004	283	1
15446	2005	283	1
15446	2006	283	1
15446	2007	283	1
15446	2008	283	1
15452	2012	131	0
15455	1996	356	3
15458	1996	599	1
15458	1997	599	1
15459	1996	335	1
15459	1996	308	2
15459	1996	679	4
15459	1997	308	2
15459	1997	873	5
15459	1997	679	6
15459	1998	335	1
15459	1998	873	5
15459	1998	308	7
15459	1998	308	8
15459	1999	335	1
15459	1999	873	9
15459	1999	873	10
15459	2000	335	1
15459	2000	873	10
15459	2001	335	1
15459	2001	873	12
15459	2002	335	1
15459	2002	308	7
15459	2002	873	13
15459	2003	308	7
15459	2004	335	1
15459	2004	308	7
15459	2005	873	13
15459	2006	308	7
15459	2007	308	7
15459	2008	335	1
15459	2008	308	7
15459	2009	308	7
15459	2010	335	1
15459	2010	308	7
15459	2011	335	1
15459	2011	308	7
15459	2012	308	17
15459	2013	308	7
15465	1997	283	0
15465	1998	283	0
15465	1999	283	0
15465	2000	283	0
15465	2001	283	1
15465	2002	283	0
15465	2003	283	0
15465	2004	283	0
15465	2005	283	0
15465	2006	283	0
15467	1996	365	1
15467	1997	679	1
15467	1998	679	1
15467	1999	679	2
15467	1999	679	3
15467	2000	679	2
15467	2000	679	3
15467	2001	679	2
15467	2001	679	3
15467	2002	679	2
15467	2002	679	3
15467	2003	679	2
15467	2003	679	3
15467	2003	679	4
15467	2004	679	2
15467	2004	679	3
15467	2005	679	2
15467	2006	679	2
15467	2006	679	4
15467	2007	679	2
15467	2007	679	3
15467	2007	679	4
15469	1996	781	0
15469	1997	781	0
15470	1996	384	0
15470	1997	384	0
15470	1998	384	1
15470	1999	384	0
15470	2000	384	0
15471	1996	231	1
15471	1997	231	1
15471	1998	231	1
15471	1998	231	2
15472	1996	489	1
15472	1997	489	1
15474	1996	366	1
15474	1997	366	1
15474	1998	366	1
15474	1999	366	1
15474	2000	366	1
15474	2001	366	0
15474	2002	366	1
15474	2003	366	1
15474	2004	366	0
15474	2005	366	0
15474	2006	366	0
15474	2007	366	0
15474	2008	366	1
15476	1996	138	1
15476	1996	621	4
15476	1997	131	1
15487	1996	138	1
15487	1997	138	0
15487	1998	138	2
15487	1998	138	3
15487	1998	138	4
15487	1998	441	5
15487	1998	138	6
15487	1998	138	7
15489	2013	283	1
15490	1996	76	2
15490	1996	653	3
15490	1996	11	4
15490	1997	76	2
15490	1997	653	3
15490	1997	495	5
15490	1998	495	5
15490	1999	495	6
15490	1999	495	7
15494	1996	737	1
15494	1997	737	1
15495	1999	737	0
15495	2000	737	0
15495	2001	737	2
15495	2002	737	2
15495	2003	737	2
15495	2003	737	3
15495	2004	737	2
15503	1996	641	2
15503	1996	641	3
15503	1996	738	4
15503	1996	274	5
15504	1997	602	0
15504	1998	602	0
15504	1999	602	0
15504	2000	602	0
15504	2001	602	0
15504	2002	602	0
15504	2003	602	0
15504	2004	602	0
15504	2005	602	0
15504	2006	602	0
15504	2007	602	0
15505	1996	602	0
15505	1997	602	0
15505	1998	602	0
15505	1999	602	0
15505	2000	602	0
15505	2001	602	0
15505	2002	602	0
15505	2003	602	0
15505	2004	602	0
15505	2005	602	0
15505	2006	602	0
15505	2007	602	0
15505	2008	602	0
15505	2009	602	0
15508	1996	679	0
15508	1997	679	1
15508	1998	679	1
15508	1999	104	2
15508	1999	109	3
15508	1999	261	7
15508	1999	871	8
15508	1999	147	12
15508	2000	104	2
15508	2000	123	4
15508	2000	261	7
15508	2000	871	8
15508	2000	147	12
15508	2001	104	2
15508	2001	109	3
15508	2001	123	4
15508	2001	261	7
15508	2001	871	8
15508	2001	147	12
15508	2002	104	2
15508	2002	123	4
15508	2002	106	5
15508	2002	331	6
15508	2002	261	7
15508	2002	871	8
15508	2002	147	12
15508	2003	104	2
15508	2003	109	3
15508	2003	123	4
15508	2003	261	7
15508	2003	871	8
15508	2003	147	12
15508	2004	104	2
15508	2004	109	3
15508	2004	123	4
15508	2004	261	7
15508	2004	147	12
15508	2004	331	14
15508	2005	104	2
15508	2005	106	5
15508	2005	261	7
15508	2005	147	12
15508	2005	331	14
15508	2006	104	2
15508	2006	123	4
15508	2006	261	7
15508	2006	147	12
15508	2006	331	14
15508	2007	109	3
15508	2007	106	5
15508	2007	147	12
15508	2007	331	14
15508	2008	147	12
15508	2008	331	14
15509	1999	602	0
15509	2000	602	0
15509	2001	602	0
15509	2002	602	0
15509	2003	602	0
15509	2004	602	0
15509	2005	602	0
15509	2006	602	0
15509	2007	602	0
15509	2008	602	0
15509	2009	602	0
15509	2010	602	0
15509	2011	602	0
15509	2012	602	0
15509	2013	602	0
15520	1996	594	0
15520	1997	594	0
15520	1998	594	0
15520	1999	594	1
15520	2000	594	0
15520	2001	594	1
15520	2002	594	0
15520	2003	594	0
15520	2004	594	0
15520	2005	594	0
15520	2006	594	1
15520	2007	594	1
15520	2008	594	1
15520	2009	594	0
15520	2010	594	0
15520	2011	594	1
15520	2012	594	1
15520	2013	594	0
15521	1996	594	1
15521	1997	594	1
15521	1998	594	1
15521	1999	596	3
15521	1999	594	4
15521	2000	594	5
15521	2000	596	6
15521	2000	594	7
15521	2001	594	5
15521	2001	594	7
15521	2001	511	9
15521	2001	596	10
15521	2002	594	5
15521	2002	594	7
15521	2002	511	11
15521	2002	594	12
15521	2003	594	5
15521	2003	594	7
15521	2003	511	11
15521	2004	594	5
15521	2004	594	7
15521	2004	511	11
15521	2005	594	5
15521	2005	594	7
15521	2005	511	11
15521	2006	594	5
15521	2006	594	7
15521	2006	511	11
15521	2007	594	7
15521	2007	511	11
15521	2008	594	5
15521	2008	594	7
15521	2008	511	11
15521	2009	594	5
15521	2009	594	7
15521	2009	511	11
15521	2010	594	5
15521	2010	594	7
15521	2010	511	11
15521	2011	594	7
15521	2011	511	11
15521	2012	594	5
15521	2012	594	7
15521	2012	511	11
15521	2013	594	7
15521	2013	594	13
15521	2013	596	14
15533	1996	140	0
15533	1997	140	0
15533	1998	140	0
15533	1999	140	0
15533	2000	140	0
15533	2001	140	0
15533	2002	140	0
15533	2003	140	0
15533	2004	149	1
15533	2005	149	2
15533	2005	594	3
15533	2006	149	2
15533	2006	594	3
15533	2007	149	2
15533	2007	594	3
15533	2008	149	2
15533	2008	594	3
15533	2009	149	2
15533	2009	594	3
15533	2010	149	2
15533	2010	594	3
15533	2011	149	2
15533	2011	594	3
15533	2012	149	2
15533	2012	594	3
15533	2013	149	2
15545	2009	631	1
15545	2009	633	2
15545	2009	631	4
15545	2009	631	5
15545	2009	628	6
15545	2009	631	8
15545	2009	631	9
15545	2010	631	1
15545	2010	633	2
15545	2010	631	4
15545	2010	631	5
15545	2010	628	6
15545	2010	631	8
15545	2010	631	9
15545	2011	631	1
15545	2011	633	2
15545	2011	631	4
15545	2011	631	5
15545	2011	628	6
15545	2011	631	8
15545	2012	628	6
15545	2012	631	10
15545	2012	633	11
15545	2012	631	12
15545	2012	632	13
15545	2012	631	15
15545	2013	628	6
15545	2013	631	10
15545	2013	633	11
15545	2013	631	12
15545	2013	632	13
15545	2013	631	17
15545	2013	631	19
15576	2001	602	0
15576	2002	602	0
15576	2003	602	0
15576	2004	602	0
15576	2005	602	0
15576	2006	602	0
15576	2007	602	0
15576	2008	602	0
15576	2009	602	0
15576	2010	602	0
15576	2011	602	0
15576	2012	602	0
15576	2013	602	0
15580	1998	602	0
15580	1999	602	0
15580	2000	602	0
15580	2001	602	0
15580	2002	602	0
15580	2003	602	0
15580	2004	602	0
15580	2005	602	0
15580	2006	602	0
15580	2007	602	0
15580	2008	602	0
15580	2009	602	0
15580	2010	602	0
15580	2011	602	0
15580	2012	602	0
15580	2013	602	0
15581	1998	602	0
15581	1999	602	0
15581	2000	602	0
15581	2001	602	0
15581	2002	602	0
15581	2003	602	0
15581	2004	602	0
15581	2005	602	0
15581	2006	602	0
15581	2007	602	0
15581	2008	602	0
15581	2009	602	0
15581	2010	602	0
15581	2011	602	0
15581	2012	602	0
15581	2013	602	0
15582	2002	602	0
15582	2003	602	0
15582	2004	602	0
15582	2005	602	0
15582	2006	602	0
15582	2007	602	0
15582	2008	602	0
15582	2009	602	0
15582	2010	602	0
15582	2011	602	0
15582	2012	602	0
15582	2013	602	0
15598	1996	631	2
15598	1996	632	3
15598	1996	633	4
15598	1996	602	6
15598	1996	628	7
15598	1997	631	2
15598	1997	632	3
15598	1997	633	4
15598	1997	602	6
15598	1998	631	2
15598	1998	632	3
15598	1998	633	4
15598	1998	602	6
15598	1998	628	7
15598	1999	631	2
15598	1999	632	3
15598	1999	633	4
15598	1999	602	6
15598	2000	631	2
15598	2000	632	3
15598	2000	633	4
15598	2000	602	6
15598	2001	631	2
15598	2001	602	6
15598	2001	632	9
15598	2002	631	2
15598	2002	632	3
15598	2002	633	4
15598	2002	602	6
15598	2003	631	2
15598	2003	632	3
15598	2003	633	4
15598	2003	602	6
15598	2004	631	2
15598	2004	632	3
15598	2004	633	4
15598	2004	602	6
15598	2005	631	2
15598	2005	631	3
15598	2005	631	4
15598	2005	631	6
15598	2005	630	10
15598	2006	632	3
15598	2006	633	4
15598	2006	602	6
15598	2006	631	11
15598	2006	631	12
15598	2006	631	13
15598	2006	631	14
15598	2006	631	15
15598	2006	630	16
15598	2006	631	17
15598	2007	633	4
15598	2007	631	15
15598	2007	631	17
15598	2007	631	18
15598	2007	628	19
15598	2007	637	20
15598	2007	628	21
15598	2008	633	4
15598	2008	631	15
15598	2008	631	17
15598	2008	631	18
15598	2008	628	19
15598	2008	637	20
15598	2008	628	21
15598	2009	631	22
15598	2010	631	22
15598	2011	631	22
15598	2012	631	22
15598	2013	631	22
15613	2002	621	0
15613	2003	628	4
15613	2004	621	2
15613	2004	621	3
15613	2005	621	0
15613	2006	628	4
15613	2006	621	6
15613	2006	621	7
15613	2006	621	8
15613	2007	621	6
15613	2007	621	7
15613	2007	621	8
15613	2008	621	2
15613	2008	628	4
15613	2008	621	6
15613	2008	621	7
15613	2008	621	8
15613	2009	628	4
15613	2009	621	7
15613	2010	628	4
15613	2010	621	6
15613	2010	621	7
15613	2010	621	8
15613	2011	621	9
15613	2011	628	10
15613	2011	621	11
15613	2012	621	9
15613	2012	628	10
15613	2012	621	11
15613	2013	621	9
15613	2013	628	10
15613	2013	621	11
15617	1997	631	1
15617	1997	602	2
15617	1998	602	2
15617	1999	631	3
15617	1999	602	4
15617	1999	631	5
15617	1999	628	7
15617	1999	602	8
15617	2000	628	7
15617	2000	631	10
15617	2000	631	11
15617	2000	631	12
15617	2001	628	7
15617	2001	631	11
15617	2001	631	12
15617	2002	628	7
15617	2002	631	10
15617	2002	631	12
15617	2003	631	10
15617	2003	631	11
15617	2003	631	12
15617	2004	631	10
15617	2004	631	11
15617	2004	631	12
15617	2004	621	13
15617	2004	621	14
15617	2004	631	15
15617	2005	631	10
15617	2005	631	11
15617	2005	631	12
15617	2005	621	13
15617	2005	621	14
15617	2005	631	15
15617	2006	631	10
15617	2006	631	11
15617	2006	631	12
15617	2007	631	10
15617	2007	631	11
15617	2007	631	12
15617	2007	602	14
15617	2007	631	15
15617	2008	631	10
15617	2008	631	11
15617	2008	631	12
15617	2008	602	13
15617	2009	631	10
15617	2009	631	11
15617	2009	631	12
15617	2009	602	13
15617	2010	631	10
15617	2010	631	11
15617	2010	631	12
15617	2010	602	13
15617	2010	602	14
15617	2010	631	15
15617	2010	615	21
15617	2010	631	23
15617	2011	631	9
15617	2011	631	10
15617	2011	631	12
15617	2011	631	15
15617	2011	615	21
15617	2011	631	24
15617	2011	621	25
15617	2012	631	9
15617	2012	631	10
15617	2012	602	13
15617	2012	631	24
15617	2012	621	25
15617	2012	602	26
15617	2012	602	27
15617	2012	602	28
15617	2012	602	29
15617	2013	631	10
15617	2013	602	13
15617	2013	602	26
15617	2013	602	27
15617	2013	602	28
15617	2013	602	29
15617	2013	631	30
